OrderID,OrderDate,ShipDate,CustomerName,Segment,Region,Category,Product,Quantity,Discount,Sales,Profit,ShipMode,ShippingDays,OrderMonth,ProfitMargin
ORD-12350,2024-09-28,2024-09-30,Neha Kapoor,Consumer,East,Furniture,Bookshelf,1,0.0,6076.0,1093.68,Standard,2,2024-09,0.18
ORD-12351,2025-11-13,2025-11-16,Ananya Reddy,Small Business,South,Clothing,Sneakers,2,0.15,3927.0,746.13,Standard,3,2025-11,0.19
ORD-12352,2025-09-10,2025-09-11,Zara Malhotra,Corporate,East,Furniture,Sofa,5,0.0,45500.0,8190.0,Standard,1,2025-09,0.18
ORD-12353,2025-01-04,2025-01-07,Arjun Rao,Corporate,Central,Groceries,Snacks Combo,4,0.0,1232.0,98.56,Standard,3,2025-01,0.08
ORD-12354,2024-10-27,2024-10-28,Priya Malhotra,Corporate,Central,Groceries,Cooking Oil,4,0.0,4212.0,336.96,Same Day,1,2024-10,0.08
ORD-12355,2025-11-19,2025-11-24,Ananya Nair,Consumer,East,Clothing,Jeans,1,0.0,3559.0,889.75,Express,5,2025-11,0.25
ORD-12356,2025-12-29,2026-01-01,Vihaan Khan,Small Business,North,Electronics,Headphones,1,0.0,7916.0,949.92,Express,3,2025-12,0.12
ORD-12357,2025-07-29,2025-08-03,Rohan Khan,Corporate,South,Groceries,Rice Pack,3,0.2,3072.0,-0.0,Standard,5,2025-07,-0.0
ORD-12358,2024-05-09,2024-05-12,Meera Iyer,Consumer,West,Electronics,Tablet,4,0.0,160688.0,19282.56,Standard,3,2024-05,0.12
ORD-12359,2024-07-12,2024-07-18,Ishaan Khan,Consumer,Central,Furniture,Office Chair,4,0.1,82771.2,11587.97,Standard,6,2024-07,0.14
ORD-12360,2024-07-20,2024-07-26,Neha Verma,Consumer,South,Beauty,Hair Dryer,5,0.0,10715.0,2357.3,Express,6,2024-07,0.22
ORD-12361,2024-12-15,2024-12-20,Vivaan Patel,Consumer,East,Clothing,Sneakers,2,0.05,3098.9,712.75,Express,5,2024-12,0.23
ORD-12362,2025-04-16,2025-04-22,Om Singh,Corporate,Central,Furniture,Bookshelf,1,0.1,18517.5,2592.45,Standard,6,2025-04,0.14
ORD-12363,2024-05-14,2024-05-21,Kavya Malhotra,Corporate,South,Clothing,Sneakers,5,0.05,9528.5,2191.55,Standard,7,2024-05,0.23
ORD-12364,2025-04-30,2025-05-05,Vihaan Mehta,Corporate,Central,Furniture,Bookshelf,1,0.25,5539.5,443.16,Express,5,2025-04,0.08
ORD-12365,2025-07-09,2025-07-16,Diya Malhotra,Consumer,Central,Beauty,Trimmer,1,0.0,553.0,121.66,Standard,7,2025-07,0.22
ORD-12366,2024-01-06,2024-01-11,Vihaan Kapoor,Consumer,West,Electronics,Headphones,1,0.15,48847.8,2930.87,Standard,5,2024-01,0.06
ORD-12367,2025-06-15,2025-06-21,Priya Sharma,Small Business,East,Groceries,Rice Pack,1,0.0,914.0,73.12,Express,6,2025-06,0.08
ORD-12368,2024-10-23,2024-10-26,Kabir Chatterjee,Consumer,North,Electronics,Headphones,1,0.2,33751.2,1350.05,Express,3,2024-10,0.04
ORD-12369,2024-11-24,2024-11-29,Zara Iyer,Consumer,West,Beauty,Makeup Kit,3,0.15,7537.8,1206.05,Standard,5,2024-11,0.16
ORD-12370,2024-10-15,2024-10-17,Rohan Chatterjee,Consumer,South,Beauty,Makeup Kit,5,0.0,13425.0,2953.5,Standard,2,2024-10,0.22
ORD-12371,2025-07-13,2025-07-16,Diya Verma,Consumer,Central,Furniture,Study Table,4,0.1,37404.0,5236.56,Same Day,3,2025-07,0.14
ORD-12372,2024-05-24,2024-05-27,Rahul Gupta,Corporate,Central,Clothing,Jacket,3,0.1,7530.3,1581.36,Standard,3,2024-05,0.21
ORD-12373,2025-12-23,2025-12-28,Zara Iyer,Consumer,North,Electronics,Smartphone,4,0.0,208952.0,25074.24,Standard,5,2025-12,0.12
ORD-12374,2025-03-15,2025-03-17,Diya Mehta,Small Business,West,Beauty,Makeup Kit,4,0.1,5353.2,963.58,Standard,2,2025-03,0.18
ORD-12375,2024-10-11,2024-10-12,Arjun Kapoor,Consumer,North,Furniture,Study Table,2,0.0,38038.0,6846.84,Standard,1,2024-10,0.18
ORD-12376,2025-09-17,2025-09-19,Meera Patel,Corporate,East,Groceries,Rice Pack,1,0.05,197.6,11.86,Standard,2,2025-09,0.06
ORD-12377,2025-09-25,2025-09-27,Vihaan Das,Consumer,East,Groceries,Rice Pack,4,0.1,4356.0,174.24,Express,2,2025-09,0.04
ORD-12378,2024-11-26,2024-11-28,Sneha Singh,Consumer,North,Furniture,Bookshelf,3,0.15,6436.2,772.34,Express,2,2024-11,0.12
ORD-12379,2024-05-23,2024-05-30,Ishaan Nair,Consumer,East,Electronics,Headphones,1,0.0,46714.0,5605.68,Standard,7,2024-05,0.12
ORD-12380,2025-11-26,2025-11-28,Priya Gupta,Corporate,South,Beauty,Trimmer,4,0.05,7600.0,1520.0,Standard,2,2025-11,0.2
ORD-12381,2024-11-23,2024-11-24,Om Patel,Small Business,South,Beauty,Makeup Kit,2,0.15,2611.2,417.79,Standard,1,2024-11,0.16
ORD-12382,2025-04-14,2025-04-19,Aditya Joshi,Consumer,Central,Beauty,Perfume,1,0.25,1654.5,198.54,Standard,5,2025-04,0.12
ORD-12383,2025-05-10,2025-05-15,Kavya Sharma,Small Business,West,Clothing,Sneakers,1,0.2,3112.0,529.04,Standard,5,2025-05,0.17
ORD-12384,2024-08-18,2024-08-24,Priya Joshi,Consumer,East,Furniture,Bookshelf,1,0.0,1772.0,318.96,Standard,6,2024-08,0.18
ORD-12385,2025-08-16,2025-08-18,Meera Das,Consumer,South,Clothing,Jeans,2,0.1,4395.6,923.08,Standard,2,2025-08,0.21
ORD-12386,2024-03-19,2024-03-23,Kabir Gupta,Corporate,North,Groceries,Dairy Pack,5,0.05,6531.25,391.88,Standard,4,2024-03,0.06
ORD-12387,2025-12-27,2026-01-01,Aditya Reddy,Consumer,North,Groceries,Beverages,3,0.0,672.0,53.76,Standard,5,2025-12,0.08
ORD-12388,2025-11-30,2025-12-03,Om Khan,Small Business,Central,Furniture,Sofa,5,0.05,105017.75,16802.84,Standard,3,2025-11,0.16
ORD-12389,2025-02-11,2025-02-15,Om Verma,Small Business,West,Beauty,Perfume,1,0.25,230.25,27.63,Express,4,2025-02,0.12
ORD-12390,2024-01-03,2024-01-09,Kabir Khan,Corporate,East,Electronics,Laptop,1,0.05,24586.0,2458.6,Express,6,2024-01,0.1
ORD-12391,2024-03-21,2024-03-26,Vihaan Khan,Small Business,North,Groceries,Beverages,3,0.0,2982.0,238.56,Express,5,2024-03,0.08
ORD-12392,2024-03-13,2024-03-17,Neha Iyer,Consumer,Central,Electronics,Smartphone,2,0.0,67206.0,8064.72,Express,4,2024-03,0.12
ORD-12393,2024-06-21,2024-06-26,Neha Kapoor,Small Business,East,Electronics,Smartphone,4,0.0,106144.0,12737.28,Standard,5,2024-06,0.12
ORD-12394,2025-06-27,2025-06-30,Neha Sharma,Consumer,Central,Groceries,Beverages,5,0.1,2236.5,89.46,Standard,3,2025-06,0.04
ORD-12395,2024-06-06,2024-06-12,Sneha Rao,Consumer,Central,Beauty,Skincare Kit,5,0.1,4743.0,853.74,Express,6,2024-06,0.18
ORD-12396,2024-01-16,2024-01-19,Kavya Mehta,Corporate,South,Furniture,Bed Frame,5,0.05,7557.25,1209.16,Standard,3,2024-01,0.16
ORD-12397,2025-01-21,2025-01-27,Meera Khan,Consumer,South,Beauty,Skincare Kit,5,0.05,4612.25,922.45,Standard,6,2025-01,0.2
ORD-12398,2025-06-02,2025-06-08,Rahul Singh,Consumer,Central,Beauty,Perfume,1,0.1,2216.7,399.01,Standard,6,2025-06,0.18
ORD-12399,2024-05-28,2024-05-30,Ananya Kapoor,Small Business,Central,Groceries,Snacks Combo,4,0.0,5816.0,465.28,Same Day,2,2024-05,0.08
ORD-12400,2024-03-30,2024-04-04,Zara Joshi,Corporate,North,Groceries,Beverages,2,0.1,1414.8,56.59,Standard,5,2024-03,0.04
ORD-12401,2024-01-30,2024-02-04,Zara Rao,Consumer,South,Furniture,Sofa,1,0.25,2032.5,162.6,Standard,5,2024-01,0.08
ORD-12402,2024-02-24,2024-02-29,Rahul Khan,Small Business,West,Furniture,Bed Frame,2,0.0,39080.0,7034.4,Standard,5,2024-02,0.18
ORD-12403,2025-12-19,2025-12-22,Kavya Gupta,Small Business,East,Beauty,Trimmer,5,0.0,8995.0,1978.9,Standard,3,2025-12,0.22
ORD-12404,2024-03-30,2024-04-06,Om Iyer,Consumer,Central,Electronics,Headphones,5,0.05,222133.75,22213.38,Standard,7,2024-03,0.1
ORD-12405,2025-09-13,2025-09-16,Ishaan Singh,Corporate,East,Furniture,Office Chair,5,0.0,118725.0,21370.5,Standard,3,2025-09,0.18
ORD-12406,2025-05-05,2025-05-12,Arjun Chatterjee,Consumer,Central,Groceries,Snacks Combo,2,0.05,2264.8,135.89,Standard,7,2025-05,0.06
ORD-12407,2025-06-07,2025-06-09,Kabir Nair,Corporate,North,Groceries,Rice Pack,3,0.05,4178.1,250.69,Standard,2,2025-06,0.06
ORD-12408,2024-12-24,2024-12-30,Kavya Das,Corporate,North,Furniture,Bed Frame,5,0.0,45695.0,8225.1,Express,6,2024-12,0.18
ORD-12409,2025-06-02,2025-06-07,Kavya Sharma,Consumer,South,Clothing,Jacket,2,0.0,7532.0,1883.0,Express,5,2025-06,0.25
ORD-12410,2025-11-04,2025-11-08,Priya Patel,Corporate,Central,Furniture,Bookshelf,3,0.1,58665.6,8213.18,Standard,4,2025-11,0.14
ORD-12411,2024-12-25,2025-01-01,Aarav Iyer,Consumer,North,Groceries,Dairy Pack,1,0.0,465.0,37.2,Standard,7,2024-12,0.08
ORD-12412,2024-12-31,2025-01-04,Meera Chatterjee,Consumer,East,Clothing,Jacket,1,0.05,2429.15,558.7,Standard,4,2024-12,0.23
ORD-12413,2025-10-26,2025-10-30,Vihaan Mehta,Corporate,East,Beauty,Makeup Kit,1,0.0,2997.0,659.34,Standard,4,2025-10,0.22
ORD-12414,2025-03-28,2025-04-04,Neha Nair,Corporate,North,Beauty,Skincare Kit,4,0.05,7900.2,1580.04,Standard,7,2025-03,0.2
ORD-12415,2025-12-15,2025-12-22,Vivaan Joshi,Consumer,East,Electronics,Smartphone,1,0.0,51273.0,4486.76897053063,Standard,7,2025-12,0.088
ORD-12416,2025-08-13,2025-08-18,Kabir Gupta,Consumer,South,Furniture,Office Chair,3,0.05,66627.3,10660.37,Standard,5,2025-08,0.16
ORD-12417,2024-03-08,2024-03-15,Zara Sharma,Small Business,Central,Clothing,Formal Shirt,4,0.0,10336.0,2584.0,Standard,7,2024-03,0.25
ORD-12418,2024-07-27,2024-08-03,Kabir Malhotra,Corporate,East,Clothing,Sneakers,1,0.1,2431.8,510.68,Same Day,7,2024-07,0.21
ORD-12419,2024-06-28,2024-07-05,Sneha Rao,Small Business,West,Beauty,Skincare Kit,5,0.0,12650.0,2783.0,Standard,7,2024-06,0.22
ORD-12420,2025-03-08,2025-03-15,Vivaan Das,Consumer,North,Furniture,Office Chair,4,0.1,61232.4,8572.54,Standard,7,2025-03,0.14
ORD-12421,2024-01-30,2024-02-02,Rahul Malhotra,Consumer,West,Furniture,Office Chair,3,0.1,29327.4,4105.84,Standard,3,2024-01,0.14
ORD-12422,2025-11-27,2025-12-03,Meera Patel,Small Business,North,Groceries,Beverages,3,0.1,2956.5,118.26,Same Day,6,2025-11,0.04
ORD-12423,2025-07-02,2025-07-07,Priya Verma,Small Business,West,Groceries,Dairy Pack,4,0.0,2920.0,233.6,Standard,5,2025-07,0.08
ORD-12424,2025-08-29,2025-09-05,Om Chatterjee,Consumer,North,Beauty,Trimmer,2,0.0,5814.0,1279.08,Express,7,2025-08,0.22
ORD-12425,2025-10-17,2025-10-22,Tanvi Malhotra,Consumer,East,Beauty,Makeup Kit,5,0.05,7234.25,1446.85,Express,5,2025-10,0.2
ORD-12426,2024-12-27,2025-01-01,Meera Gupta,Corporate,West,Groceries,Dairy Pack,1,0.1,1044.9,41.8,Same Day,5,2024-12,0.04
ORD-12427,2025-05-25,2025-05-26,Neha Mehta,Corporate,North,Clothing,Jeans,1,0.05,2487.1,572.03,Standard,1,2025-05,0.23
ORD-12428,2025-04-30,2025-05-06,Zara Das,Corporate,West,Furniture,Bed Frame,5,0.2,81120.0,8112.0,Standard,6,2025-04,0.1
ORD-12429,2024-05-18,2024-05-24,Rahul Rao,Consumer,Central,Electronics,Laptop,1,0.05,52230.05,5223.0,Standard,6,2024-05,0.1
ORD-12430,2025-09-16,2025-09-23,Diya Joshi,Consumer,North,Groceries,Rice Pack,5,0.1,2286.0,91.44,Standard,7,2025-09,0.04
ORD-12431,2024-01-12,2024-01-15,Vivaan Gupta,Corporate,North,Electronics,Laptop,3,0.0,30180.0,3621.6,Express,3,2024-01,0.12
ORD-12432,2025-11-05,2025-11-06,Sneha Chatterjee,Small Business,West,Furniture,Study Table,4,0.1,29739.6,4163.54,Express,1,2025-11,0.14
ORD-12433,2025-01-21,2025-01-23,Rahul Joshi,Corporate,Central,Electronics,Headphones,2,0.0,100936.0,12112.32,Express,2,2025-01,0.12
ORD-12434,2024-02-13,2024-02-20,Kabir Malhotra,Corporate,West,Beauty,Trimmer,5,0.15,6774.5,1083.92,Express,7,2024-02,0.16
ORD-12435,2025-07-04,2025-07-08,Rohan Mehta,Consumer,East,Beauty,Perfume,5,0.1,3793.5,682.83,Express,4,2025-07,0.18
ORD-12436,2024-07-28,2024-08-04,Sneha Kapoor,Consumer,East,Beauty,Perfume,1,0.05,656.45,131.29,Same Day,7,2024-07,0.2
ORD-12437,2025-11-21,2025-11-26,Sneha Sharma,Small Business,South,Furniture,Study Table,3,0.0,31497.0,5669.46,Express,5,2025-11,0.18
ORD-12438,2024-06-16,2024-06-23,Meera Joshi,Consumer,South,Beauty,Hair Dryer,3,0.0,1251.0,275.22,Express,7,2024-06,0.22
ORD-12439,2025-03-30,2025-04-06,Vihaan Joshi,Corporate,Central,Electronics,Laptop,5,0.0,206515.0,24781.8,Standard,7,2025-03,0.12
ORD-12440,2025-06-16,2025-06-17,Priya Rao,Consumer,East,Electronics,Smartwatch,1,0.0,24355.0,2922.6,Standard,1,2025-06,0.12
ORD-12441,2025-09-24,2025-10-01,Kabir Reddy,Small Business,West,Groceries,Snacks Combo,4,0.0,5668.0,453.44,Standard,7,2025-09,0.08
ORD-12442,2024-08-22,2024-08-24,Tanvi Patel,Consumer,East,Clothing,T-Shirt,1,0.05,3773.4,867.88,Express,2,2024-08,0.23
ORD-12443,2024-06-14,2024-06-15,Meera Khan,Consumer,Central,Electronics,Smartphone,3,0.0,42657.0,5118.84,Same Day,1,2024-06,0.12
ORD-12444,2024-03-05,2024-03-07,Meera Malhotra,Consumer,East,Beauty,Hair Dryer,5,0.25,6960.0,835.2,Express,2,2024-03,0.12
ORD-12445,2025-11-19,2025-11-25,Meera Mehta,Small Business,South,Clothing,Jacket,4,0.1,4107.6,862.6,Standard,6,2025-11,0.21
ORD-12446,2025-01-29,2025-02-04,Vihaan Iyer,Corporate,South,Clothing,Sneakers,1,0.0,2963.7,622.38,Standard,6,2025-01,0.21
ORD-12447,2024-07-08,2024-07-15,Arjun Rao,Consumer,Central,Clothing,Jacket,2,0.1,6957.0,1460.97,Same Day,7,2024-07,0.21
ORD-12448,2024-07-24,2024-07-30,Om Sharma,Small Business,Central,Clothing,Formal Shirt,1,0.15,1398.25,265.67,Same Day,6,2024-07,0.19
ORD-12449,2025-09-14,2025-09-16,Aditya Malhotra,Consumer,North,Electronics,Laptop,3,0.25,78669.0,1573.38,Standard,2,2025-09,0.02
ORD-12450,2024-04-30,2024-05-03,Saanvi Sharma,Consumer,North,Clothing,Formal Shirt,3,0.1,2481.3,521.07,Express,3,2024-04,0.21
ORD-12451,2024-03-18,2024-03-24,Neha Malhotra,Corporate,South,Groceries,Beverages,5,0.0,810.0,64.8,Standard,6,2024-03,0.08
ORD-12452,2024-07-17,2024-07-18,Ishaan Das,Consumer,Central,Clothing,Jacket,3,0.1,6215.4,1305.23,Same Day,1,2024-07,0.21
ORD-12453,2024-11-20,2024-11-21,Ishaan Sharma,Consumer,Central,Groceries,Beverages,3,0.1,820.8,32.83,Standard,1,2024-11,0.04
ORD-12454,2025-11-07,2025-11-12,Kavya Sharma,Consumer,South,Electronics,Smartphone,1,0.2,14888.0,595.52,Same Day,5,2025-11,0.04
ORD-12455,2025-02-25,2025-02-27,Vivaan Mehta,Small Business,South,Electronics,Smartphone,3,0.0,15294.0,1835.28,Standard,2,2025-02,0.12
ORD-12456,2025-09-02,2025-09-08,Priya Das,Small Business,West,Clothing,Sneakers,2,0.0,5684.0,1421.0,Express,6,2025-09,0.25
ORD-12457,2024-12-30,2025-01-02,Aarav Rao,Consumer,East,Furniture,Bed Frame,5,0.0,39195.0,7055.1,Same Day,3,2024-12,0.18
ORD-12458,2024-02-01,2024-02-03,Ishaan Iyer,Consumer,West,Furniture,Bookshelf,5,0.0,37085.0,6675.3,Standard,2,2024-02,0.18
ORD-12459,2025-02-22,2025-03-01,Vihaan Khan,Consumer,South,Clothing,T-Shirt,2,0.0,4394.0,1098.5,Standard,7,2025-02,0.25
ORD-12460,2024-06-28,2024-07-04,Aarav Reddy,Small Business,East,Beauty,Perfume,4,0.0,6424.0,1413.28,Same Day,6,2024-06,0.22
ORD-12461,2024-01-30,2024-02-01,Kabir Khan,Consumer,North,Groceries,Cooking Oil,2,0.1,1951.2,78.05,Standard,2,2024-01,0.04
ORD-12462,2024-08-14,2024-08-19,Tanvi Malhotra,Consumer,North,Groceries,Cooking Oil,4,0.05,2527.0,151.62,Express,5,2024-08,0.06
ORD-12463,2024-03-15,2024-03-17,Diya Kapoor,Consumer,West,Clothing,Jeans,5,0.0,2690.0,672.5,Express,2,2024-03,0.25
ORD-12464,2025-07-13,2025-07-16,Om Das,Small Business,North,Groceries,Dairy Pack,5,0.2,480.0,-0.0,Standard,3,2025-07,-0.0
ORD-12465,2024-03-19,2024-03-24,Aarav Khan,Consumer,North,Beauty,Skincare Kit,1,0.15,2053.6,328.58,Standard,5,2024-03,0.16
ORD-12466,2024-12-05,2024-12-08,Om Gupta,Small Business,East,Groceries,Cooking Oil,4,0.0,5284.0,422.72,Standard,3,2024-12,0.08
ORD-12467,2024-06-23,2024-06-29,Saanvi Iyer,Consumer,South,Furniture,Sofa,3,0.2,56232.0,5623.2,Standard,6,2024-06,0.1
ORD-12468,2025-06-14,2025-06-18,Kabir Gupta,Corporate,East,Electronics,Smartwatch,3,0.0,69561.0,8347.32,Express,4,2025-06,0.12
ORD-12469,2025-09-19,2025-09-23,Diya Patel,Corporate,East,Furniture,Bed Frame,5,0.1,24502.5,3430.35,Express,4,2025-09,0.14
ORD-12470,2025-12-01,2025-12-07,Ananya Kapoor,Small Business,West,Furniture,Office Chair,1,0.0,2552.0,459.36,Standard,6,2025-12,0.18
ORD-12471,2024-11-01,2024-11-07,Om Gupta,Consumer,North,Electronics,Smartphone,4,0.1,142761.6,11420.93,Standard,6,2024-11,0.08
ORD-12472,2024-01-23,2024-01-28,Meera Gupta,Consumer,East,Beauty,Skincare Kit,2,0.05,2052.0,410.4,Standard,5,2024-01,0.2
ORD-12473,2024-05-31,2024-06-05,Aarav Kapoor,Small Business,Central,Groceries,Cooking Oil,4,0.05,3727.8,223.67,Express,5,2024-05,0.06
ORD-12474,2025-09-12,2025-09-19,Zara Singh,Consumer,East,Clothing,Jacket,2,0.15,3740.0,710.6,Standard,7,2025-09,0.19
ORD-12475,2024-02-17,2024-02-21,Ananya Mehta,Small Business,South,Beauty,Makeup Kit,2,0.0,1274.0,280.28,Standard,4,2024-02,0.22
ORD-12476,2024-06-27,2024-06-29,Zara Chatterjee,Consumer,North,Beauty,Hair Dryer,4,0.0,2844.0,625.68,Express,2,2024-06,0.22
ORD-12477,2024-11-22,2024-11-27,Priya Khan,Small Business,Central,Furniture,Bookshelf,1,0.0,11227.0,2020.86,Standard,5,2024-11,0.18
ORD-12478,2025-10-16,2025-10-19,Rohan Gupta,Consumer,South,Electronics,Smartphone,4,0.05,85705.2,8570.52,Standard,3,2025-10,0.1
ORD-12479,2025-03-21,2025-03-25,Aarav Patel,Small Business,West,Electronics,Laptop,2,0.1,4138.2,331.06,Standard,4,2025-03,0.08
ORD-12480,2024-04-09,2024-04-10,Vivaan Reddy,Consumer,North,Beauty,Perfume,5,0.1,8005.5,1440.99,Standard,1,2024-04,0.18
ORD-12481,2024-04-03,2024-04-04,Rohan Mehta,Consumer,Central,Electronics,Laptop,3,0.05,78027.3,7802.73,Standard,1,2024-04,0.1
ORD-12482,2024-09-26,2024-09-27,Om Chatterjee,Consumer,Central,Beauty,Perfume,5,0.1,3771.0,678.78,Standard,1,2024-09,0.18
ORD-12483,2024-09-12,2024-09-18,Saanvi Singh,Corporate,West,Beauty,Perfume,4,0.2,4566.4,639.3,Standard,6,2024-09,0.14
ORD-12484,2024-10-16,2024-10-21,Saanvi Sharma,Small Business,North,Clothing,T-Shirt,1,0.0,908.2,208.89,Same Day,5,2024-10,0.23
ORD-12485,2025-10-15,2025-10-19,Sneha Malhotra,Corporate,East,Furniture,Study Table,2,0.1,27266.4,3817.3,Express,4,2025-10,0.14
ORD-12486,2025-02-22,2025-02-24,Vihaan Verma,Consumer,North,Electronics,Headphones,1,0.15,39260.65,2355.64,Standard,2,2025-02,0.06
ORD-12487,2024-12-03,2024-12-06,Aarav Khan,Consumer,South,Electronics,Smartwatch,5,0.15,188721.25,11323.27,Standard,3,2024-12,0.06
ORD-12488,2025-12-09,2025-12-16,Om Patel,Corporate,West,Electronics,Smartwatch,3,0.2,32452.8,1298.11,Standard,7,2025-12,0.04
ORD-12489,2025-12-15,2025-12-18,Om Patel,Corporate,South,Beauty,Skincare Kit,1,0.0,264.0,58.08,Express,3,2025-12,0.22
ORD-12490,2024-12-29,2025-01-01,Aditya Mehta,Corporate,West,Electronics,Smartwatch,3,0.05,71198.7,7119.87,Standard,3,2024-12,0.1
ORD-12491,2025-01-05,2025-01-11,Tanvi Rao,Corporate,West,Electronics,Laptop,2,0.05,77455.4,7745.54,Standard,6,2025-01,0.1
ORD-12492,2024-04-22,2024-04-29,Ishaan Singh,Corporate,East,Groceries,Rice Pack,5,0.0,750.0,60.0,Same Day,7,2024-04,0.08
ORD-12493,2024-09-29,2024-10-05,Meera Reddy,Consumer,West,Groceries,Rice Pack,5,0.1,5656.5,226.26,Standard,6,2024-09,0.04
ORD-12494,2025-07-23,2025-07-29,Meera Kapoor,Small Business,South,Furniture,Bed Frame,4,0.05,78059.6,12489.54,Express,6,2025-07,0.16
ORD-12495,2025-09-20,2025-09-27,Kabir Khan,Consumer,South,Clothing,Formal Shirt,4,0.0,14232.0,3558.0,Standard,7,2025-09,0.25
ORD-12496,2024-04-14,2024-04-17,Kabir Gupta,Consumer,East,Clothing,Formal Shirt,1,0.05,1648.25,379.1,Standard,3,2024-04,0.23
ORD-12497,2024-11-01,2024-11-08,Om Iyer,Consumer,North,Furniture,Study Table,5,0.25,35411.25,2832.9,Express,7,2024-11,0.08
ORD-12498,2025-12-19,2025-12-24,Diya Iyer,Small Business,North,Furniture,Bookshelf,1,0.0,13288.0,2391.84,Standard,5,2025-12,0.18
ORD-12499,2025-11-19,2025-11-24,Zara Das,Consumer,Central,Furniture,Study Table,2,0.0,48428.0,8717.04,Standard,5,2025-11,0.18
ORD-12500,2024-02-15,2024-02-17,Rahul Verma,Corporate,East,Groceries,Cooking Oil,1,0.1,315.0,12.6,Standard,2,2024-02,0.04
ORD-12501,2024-02-28,2024-03-02,Rohan Sharma,Small Business,South,Groceries,Cooking Oil,3,0.1,982.8,39.31,Standard,3,2024-02,0.04
ORD-12502,2025-11-12,2025-11-16,Aditya Chatterjee,Small Business,West,Beauty,Makeup Kit,4,0.15,799.0,127.84,Standard,4,2025-11,0.16
ORD-12503,2024-09-16,2024-09-23,Vivaan Nair,Corporate,West,Electronics,Headphones,1,0.1,39043.8,3123.5,Standard,7,2024-09,0.08
ORD-12504,2025-09-18,2025-09-20,Vivaan Das,Small Business,West,Clothing,Jacket,3,0.0,1761.0,440.25,Standard,2,2025-09,0.25
ORD-12505,2025-09-27,2025-09-30,Sneha Rao,Consumer,South,Electronics,Laptop,2,0.1,88417.8,7073.42,Express,3,2025-09,0.08
ORD-12506,2025-01-05,2025-01-07,Ishaan Malhotra,Consumer,North,Electronics,Smartwatch,4,0.15,95009.6,5700.58,Express,2,2025-01,0.06
ORD-12507,2024-08-25,2024-08-27,Tanvi Malhotra,Small Business,West,Electronics,Smartphone,2,0.05,98817.1,9881.71,Standard,2,2024-08,0.1
ORD-12508,2024-11-16,2024-11-19,Vihaan Kapoor,Consumer,South,Clothing,T-Shirt,1,0.0,1481.0,370.25,Standard,3,2024-11,0.25
ORD-12509,2025-05-13,2025-05-15,Kabir Rao,Consumer,Central,Clothing,Formal Shirt,2,0.15,2091.0,397.29,Express,2,2025-05,0.19
ORD-12510,2025-04-06,2025-04-08,Sneha Chatterjee,Small Business,South,Groceries,Snacks Combo,3,0.05,3787.65,227.26,Standard,2,2025-04,0.06
ORD-12511,2025-01-28,2025-02-01,Neha Nair,Corporate,North,Electronics,Laptop,1,0.25,32344.5,646.89,Standard,4,2025-01,0.02
ORD-12512,2025-01-31,2025-02-05,Arjun Das,Consumer,West,Electronics,Smartwatch,2,0.0,53116.0,6373.92,Standard,5,2025-01,0.12
ORD-12513,2024-06-28,2024-06-30,Rohan Gupta,Consumer,West,Clothing,T-Shirt,2,0.0,2344.0,586.0,Express,2,2024-06,0.25
ORD-12514,2025-06-14,2025-06-21,Kavya Khan,Small Business,West,Clothing,Formal Shirt,5,0.05,8369.5,1924.98,Standard,7,2025-06,0.23
ORD-12515,2024-02-07,2024-02-11,Arjun Nair,Corporate,Central,Beauty,Trimmer,4,0.1,7956.0,1432.08,Same Day,4,2024-02,0.18
ORD-12516,2024-01-26,2024-01-29,Aarav Chatterjee,Consumer,West,Furniture,Office Chair,3,0.1,51054.3,7147.6,Express,3,2024-01,0.14
ORD-12517,2024-04-29,2024-05-05,Sneha Singh,Consumer,West,Clothing,Formal Shirt,1,0.0,3173.0,793.25,Standard,6,2024-04,0.25
ORD-12518,2024-11-16,2024-11-19,Tanvi Joshi,Corporate,Central,Groceries,Rice Pack,5,0.15,2367.25,47.34,Standard,3,2024-11,0.02
ORD-12519,2024-03-02,2024-03-03,Aarav Iyer,Consumer,North,Furniture,Sofa,1,0.1,17985.6,2517.98,Same Day,1,2024-03,0.14
ORD-12520,2024-03-21,2024-03-24,Rahul Khan,Small Business,Central,Furniture,Bed Frame,1,0.0,23239.0,4183.02,Standard,3,2024-03,0.18
ORD-12521,2025-09-11,2025-09-17,Saanvi Iyer,Consumer,South,Electronics,Tablet,1,0.1,3347.1,267.77,Same Day,6,2025-09,0.08
ORD-12522,2024-10-12,2024-10-14,Ananya Verma,Consumer,South,Clothing,Sneakers,4,0.0,7288.0,1822.0,Express,2,2024-10,0.25
ORD-12523,2025-03-19,2025-03-23,Meera Singh,Consumer,East,Furniture,Study Table,1,0.1,11568.6,1619.6,Express,4,2025-03,0.14
ORD-12524,2025-04-28,2025-05-05,Rahul Iyer,Consumer,North,Furniture,Study Table,5,0.0,56815.0,10226.7,Standard,7,2025-04,0.18
ORD-12525,2024-12-18,2024-12-21,Om Khan,Consumer,North,Clothing,T-Shirt,5,0.0,4275.0,1068.75,Standard,3,2024-12,0.25
ORD-12526,2025-11-02,2025-11-03,Ananya Nair,Consumer,North,Groceries,Snacks Combo,4,0.1,2350.8,94.03,Same Day,1,2025-11,0.04
